State,District,Subdistrict,City,City_Regiotype,Pincode,Locality,Sublocality,Sublocality_ID,Grid_Name,Part_Grid_Name,Part_Grid_Split_Count,Grid_Population,Grid_Households,Part_Grid_Population,Part_Grid_Households,ESI_Value,ESI_Segment
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Vikram Nagar,Vikram Nagar,430,Ahm_00896,Ahm_00896_430,1,10,3,10,3,30000,"20,000-40,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Hebatpur Village,79,Ahm_01166,Ahm_01166_79,1,39,9,12,3,188000,"1,60,000-2,00,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Ashok Vatika,Ashok Vatika,287,Ahm_00806,Ahm_00806_287,1,13,4,13,4,20000,"20,000-40,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Ashok Vatika,Ashok Vatika,287,Ahm_00650,Ahm_00650_287,1,222,50,20,5,249000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Bodakdev,Bodakdev,293,Ahm_01477,Ahm_01477_293,1,1814,431,22,5,157000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01174,Ahm_01174_233,1,121,28,27,6,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Panchamrut Bunglows II,155,Ahm_01166,Ahm_01166_155,1,39,9,27,6,160000,"1,60,000-2,00,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Bodakdev,Bodakdev,293,Ahm_01176,Ahm_01176_293,1,29,7,29,7,130000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01465,Ahm_01465_233,1,29,7,29,7,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Gurukul,Sunrise Park,254,Ahm_02062,Ahm_02062_254,1,336,73,29,7,98000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,PRL Colony,185,Ahm_01077,Ahm_01077_185,1,30,7,30,7,40000,"40,000-80,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Jai Ambe Nagar,93,Ahm_01666,Ahm_01666_93,1,33,8,33,8,113000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Bodakdev,Bodakdev,293,Ahm_01180,Ahm_01180_293,2,44,11,44,11,130000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,PRL Colony,185,Ahm_01174,Ahm_01174_185,1,121,28,46,11,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Vikram Nagar,Vikram Nagar,430,Ahm_00808,Ahm_00808_430,1,646,158,46,12,158000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Bodakdev,Bodakdev,293,Ahm_01174,Ahm_01174_293,1,121,28,48,11,130000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01274,Ahm_01274_233,1,49,11,49,11,116000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380059,Thaltej,Shangrila,233,Ahm_00643,Ahm_00643_233,1,49,11,49,11,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,PRL Colony,185,Ahm_01175,Ahm_01175_185,1,204,46,51,12,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,PRL Colony,185,Ahm_00893,Ahm_00893_185,1,51,12,51,12,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,PRL Colony,185,Ahm_00805,Ahm_00805_185,1,53,12,53,12,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Panchamrut Bunglows II,155,Ahm_01367,Ahm_01367_155,1,434,97,61,14,160000,"1,60,000-2,00,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Bodakdev,Bodakdev,293,Ahm_01081,Ahm_01081_293,1,282,69,61,15,130000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,PRL Colony,185,Ahm_00802,Ahm_00802_185,2,62,14,62,14,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Bodakdev,Bodakdev,293,Ahm_01473,Ahm_01473_293,1,141,32,66,15,121000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01565,Ahm_01565_233,1,68,16,68,16,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Mem Nagar,Nilmani Society,147,Ahm_01864,Ahm_01864_147,1,207,47,74,17,150000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01563,Ahm_01563_233,1,74,17,74,17,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01473,Ahm_01473_233,2,141,32,75,17,116000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,PRL Colony,185,Ahm_00983,Ahm_00983_185,3,78,18,78,18,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Bhaikakanagar,19,Ahm_01372,Ahm_01372_19,1,696,155,78,18,143000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Mem Nagar,Sarathi Co-operative Housing Society,213,Ahm_01862,Ahm_01862_213,1,494,110,80,18,150000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Someshwar Park III,245,Ahm_01663,Ahm_01663_245,1,85,19,85,19,113000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Satellite,Premchand Nagar,182,Ahm_01476,Ahm_01476_182,1,498,114,85,21,118000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01566,Ahm_01566_233,2,88,20,88,20,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_00978,Ahm_00978_233,3,93,21,93,21,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_00886,Ahm_00886_233,1,93,21,93,21,116000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Vikram Nagar,Vikram Nagar,430,Ahm_00807,Ahm_00807_430,1,780,190,101,25,158000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Bodakdev,Bodakdev,293,Ahm_01079,Ahm_01079_293,2,101,25,101,25,92000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Mem Nagar,Mem Nagar,348,Ahm_01958,Ahm_01958_348,1,3746,830,105,24,210000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Bodakdev,Bodakdev,293,Ahm_01275,Ahm_01275_293,1,105,24,105,24,117000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,PRL Colony,185,Ahm_00894,Ahm_00894_185,1,105,24,105,24,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Bodakdev,Sumeru,251,Ahm_01868,Ahm_01868_251,1,821,193,111,26,130000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380058,Thaltej,PRL Colony,185,Ahm_00571,Ahm_00571_185,1,116,26,116,26,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,PRL Colony,185,Ahm_00801,Ahm_00801_185,2,117,26,117,26,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_00720,Ahm_00720_233,2,121,27,121,27,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Bodakdev,Sumeru,251,Ahm_01866,Ahm_01866_251,1,364,82,122,28,130000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Hebatpur Village,79,Ahm_01167,Ahm_01167_79,1,123,28,123,28,188000,"1,60,000-2,00,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Gurukul,Sunrise Park,254,Ahm_01865,Ahm_01865_254,2,125,28,125,28,98000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Bodakdev,Bodakdev,293,Ahm_01571,Ahm_01571_293,2,126,28,126,28,130000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Bodakdev,Bodakdev,293,Ahm_01668,Ahm_01668_293,1,127,29,127,29,60000,"40,000-80,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,PRL Colony,185,Ahm_00981,Ahm_00981_185,1,572,127,130,29,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Thaltej,Someshwar Park III,245,Ahm_02148,Ahm_02148_245,1,3941,902,131,30,113000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Thaltej,Nirant Park Society Part 1,148,Ahm_02148,Ahm_02148_148,1,3941,902,132,31,113000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Gurukul,Sunrise Park,254,Ahm_01864,Ahm_01864_254,1,207,47,133,30,98000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Mem Nagar,Mem Nagar,348,Ahm_02053,Ahm_02053_348,1,4369,998,134,31,210000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380051,Bodakdev,Bodakdev,293,Ahm_01379,Ahm_01379_293,1,1193,290,139,34,130000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Jai Ambe Nagar,93,Ahm_01664,Ahm_01664_93,2,140,31,140,31,113000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01069,Ahm_01069_233,1,143,32,143,32,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Someshwar Park III,245,Ahm_01762,Ahm_01762_245,2,659,147,152,34,113000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Bodakdev,Bodakdev,293,Ahm_01175,Ahm_01175_293,2,204,46,153,34,130000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Thaltej,Nirant Park Society Part 2,149,Ahm_02055,Ahm_02055_149,1,2873,657,155,36,113000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Bodakdev,Sumeru,251,Ahm_01669,Ahm_01669_251,1,653,146,156,35,99000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,PRL Colony,185,Ahm_00722,Ahm_00722_185,1,158,35,158,35,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Ghatlodia,Shenbhai Nagar,239,Ahm_01955,Ahm_01955_239,2,3718,850,164,38,91000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01470,Ahm_01470_233,1,762,170,164,37,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Bodakdev,Bodakdev,293,Ahm_01179,Ahm_01179_293,1,165,40,165,40,130000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Gurukul,Sunrise Park,254,Ahm_02059,Ahm_02059_254,1,1594,339,168,36,85000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Mem Nagar,Nilmani Society,147,Ahm_01960,Ahm_01960_147,1,2731,586,169,37,150000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Bodakdev,Bodakdev,293,Ahm_01078,Ahm_01078_293,1,172,41,172,41,130000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Panchamrut Bunglows II,155,Ahm_01267,Ahm_01267_155,1,1421,317,172,39,160000,"1,60,000-2,00,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,PRL Colony,185,Ahm_00892,Ahm_00892_185,3,174,39,174,39,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_00717,Ahm_00717_233,1,179,40,179,40,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Vikram Nagar,Vikram Nagar,430,Ahm_00987,Ahm_00987_430,1,186,46,186,46,158000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Bhaikakanagar,19,Ahm_01569,Ahm_01569_19,1,190,43,190,43,200000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Bodakdev,Sumeru,251,Ahm_01867,Ahm_01867_251,2,544,122,190,43,130000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Jai Ambe Nagar,93,Ahm_01861,Ahm_01861_93,1,989,219,191,43,113000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01070,Ahm_01070_233,3,192,43,192,43,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01073,Ahm_01073_233,4,195,44,195,44,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Hebatpur Village,79,Ahm_01267,Ahm_01267_79,1,1421,317,199,45,188000,"1,60,000-2,00,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Ashok Vatika,Ashok Vatika,287,Ahm_00652,Ahm_00652_287,2,199,49,199,49,249000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,PRL Colony,185,Ahm_00650,Ahm_00650_185,1,222,50,202,45,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Someshwar Park III,245,Ahm_01761,Ahm_01761_245,2,202,45,202,45,181000,"1,60,000-2,00,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Panchamrut Bunglows II,155,Ahm_01266,Ahm_01266_155,2,203,45,203,45,160000,"1,60,000-2,00,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Bodakdev,Bodakdev,293,Ahm_01080,Ahm_01080_293,2,211,52,211,52,130000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,PRL Colony,185,Ahm_00647,Ahm_00647_185,1,213,48,213,48,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Vikram Nagar,Vikram Nagar,430,Ahm_01081,Ahm_01081_430,1,282,69,221,54,160000,"1,60,000-2,00,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01168,Ahm_01168_233,2,221,49,221,49,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_00888,Ahm_00888_233,3,225,50,225,50,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01375,Ahm_01375_233,1,227,51,227,51,61000,"40,000-80,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Bhaikakanagar,19,Ahm_01567,Ahm_01567_19,4,228,51,228,51,210000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Bodakdev,Bodakdev,293,Ahm_01575,Ahm_01575_293,2,1213,281,234,52,130000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Gurukul,Sunrise Park,254,Ahm_01866,Ahm_01866_254,1,364,82,242,54,98000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,PRL Colony,185,Ahm_00646,Ahm_00646_185,1,242,54,242,54,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01075,Ahm_01075_233,1,510,114,250,56,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,PRL Colony,185,Ahm_01075,Ahm_01075_185,1,510,114,260,58,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380061,Ghatlodia,Shenbhai Nagar,239,Ahm_02052,Ahm_02052_239,1,4169,953,263,61,91000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,PRL Colony,185,Ahm_00725,Ahm_00725_185,1,266,59,266,59,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Ashok Vatika,Ashok Vatika,287,Ahm_00727,Ahm_00727_287,1,273,67,273,67,249000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Bodakdev,Bodakdev,293,Ahm_01474,Ahm_01474_293,1,276,62,276,62,130000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380058,Thaltej,PRL Colony,185,Ahm_00572,Ahm_00572_185,1,288,64,288,64,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,PRL Colony,185,Ahm_00985,Ahm_00985_185,1,299,67,299,67,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Bhaikakanagar,19,Ahm_01471,Ahm_01471_19,1,671,149,311,69,213000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_00977,Ahm_00977_233,3,323,72,323,72,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Mem Nagar,Nilmani Society,147,Ahm_02057,Ahm_02057_147,1,3202,681,337,72,106000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Bodakdev,Sumeru,251,Ahm_01670,Ahm_01670_251,1,690,154,340,76,100000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Bhaikakanagar,19,Ahm_01469,Ahm_01469_19,1,742,165,343,76,210000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01564,Ahm_01564_233,1,348,78,348,78,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380015,Vastrapur,Vastrapur,426,Ahm_01771,Ahm_01771_426,1,1572,382,350,85,92000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Bodakdev,Bodakdev,293,Ahm_01670,Ahm_01670_293,2,690,154,350,78,100000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01467,Ahm_01467_233,3,352,78,352,78,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Vastrapur,Vastrapur,426,Ahm_01867,Ahm_01867_426,1,544,122,354,79,92000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_00889,Ahm_00889_233,4,354,79,354,79,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01471,Ahm_01471_233,1,671,149,360,80,56000,"40,000-80,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_00645,Ahm_00645_233,1,366,82,366,82,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01367,Ahm_01367_233,1,434,97,373,83,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01170,Ahm_01170_233,2,381,85,381,85,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_00644,Ahm_00644_233,2,383,85,383,85,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380058,Ashok Vatika,Ashok Vatika,287,Ahm_00578,Ahm_00578_287,1,386,94,386,94,249000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Ashok Vatika,Ashok Vatika,287,Ahm_00651,Ahm_00651_287,2,395,90,395,90,249000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Bodakdev,Bodakdev,293,Ahm_01178,Ahm_01178_293,2,396,96,396,96,130000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01469,Ahm_01469_233,1,742,165,399,89,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Jai Ambe Nagar,93,Ahm_01863,Ahm_01863_93,1,1138,251,404,90,113000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Bodakdev,Bodakdev,293,Ahm_01476,Ahm_01476_293,1,498,114,413,93,118000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Jai Ambe Nagar,93,Ahm_01862,Ahm_01862_93,3,494,110,414,92,113000,"80,000-1,20,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_00979,Ahm_00979_233,2,423,94,423,94,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380058,Thaltej,PRL Colony,185,Ahm_00648,Ahm_00648_185,1,433,96,433,96,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_00719,Ahm_00719_233,2,434,97,434,97,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Bodakdev,Sumeru,251,Ahm_01767,Ahm_01767_251,1,438,97,438,97,130000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_00981,Ahm_00981_233,1,572,127,442,98,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Satellite,Premchand Nagar,182,Ahm_01672,Ahm_01672_182,1,1600,382,444,108,137000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Suburbs,380054,Bodakdev,Bodakdev,293,Ahm_01177,Ahm_01177_293,2,450,109,450,109,130000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_00800,Ahm_00800_233,1,456,101,456,101,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01268,Ahm_01268_233,2,460,102,460,102,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,PRL Colony,185,Ahm_00649,Ahm_00649_185,1,461,103,461,103,127000,"1,20,000-1,60,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01169,Ahm_01169_233,2,466,104,466,104,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_01466,Ahm_01466_233,1,469,104,469,104,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Thaltej,Shangrila,233,Ahm_00797,Ahm_00797_233,1,478,106,478,106,215000,"2,00,000-2,50,000"
Gujarat,Ahmadabad,Ahmadabad City,Ahmadabad,Second City,380054,Ashok Vatika,Ashok Vatika,287,Ahm_00726,Ahm_00726_287,1,479,111,479,111,249000,"2,00,000-2,50,000"
